iter	RMSE	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
3720	0.1576288645	0.3772141316	0.2732459285	0.7663119047	0.1339779016
3725	0.1576151038	0.3772452201	0.273077372	0.7664381583	0.1340779517
3730	0.157590229	0.3772051321	0.2731896504	0.7663756271	0.1339779016
3735	0.1575699848	0.3771006841	0.2734686788	0.7663377293	0.1339779016
3740	0.1575432895	0.3771869271	0.2728435051	0.7658615297	0.1338278266
3745	0.1575222829	0.3772085196	0.2729502251	0.7659985029	0.1337778016
3750	0.157495555	0.3771627281	0.2732231393	0.7650245727	0.1336777516
3755	0.157477235	0.3772440541	0.2731985437	0.7650364835	0.1336777516
3760	0.1574549991	0.3772625623	0.2733652938	0.7657364672	0.1338278266
3765	0.1574288458	0.3772972751	0.2732846979	0.7661235655	0.1339278766
3770	0.1574042671	0.3774446428	0.2739464177	0.7663704838	0.1339779016
3775	0.1573832989	0.3775353178	0.2741103885	0.7669503192	0.1339779016
3780	0.1573637528	0.3775041466	0.273691429	0.7669952134	0.1339278766
3785	0.157336941	0.3778842249	0.2741166417	0.7673491783	0.1341279767
3790	0.1573124294	0.3779295395	0.274726391	0.7669944555	0.1341279767
3795	0.1572889647	0.3780259843	0.2751520205	0.7668754982	0.1341780017
3800	0.1572664008	0.3779155824	0.2742064088	0.7668542755	0.1342280267
3805	0.1572409657	0.3776957953	0.2743694069	0.7666369049	0.1340779517
3810	0.1572152983	0.3776722773	0.2745568618	0.7660267097	0.1338778516
3815	0.15718807	0.3777686889	0.2747177756	0.7669611054	0.1341780017
3820	0.1571687114	0.3778910064	0.2748970318	0.7662774303	0.1340279267
3825	0.1571416218	0.3779157893	0.2748114335	0.7663956441	0.1340279267
3830	0.1571223146	0.3778485277	0.2750698961	0.7665576299	0.1338778516
3835	0.1570987726	0.3779506015	0.2749663721	0.7663075048	0.1338278266
3840	0.1570719238	0.3779052074	0.2750811517	0.7663908799	0.1338278266
3845	0.1570493939	0.3778401855	0.2751384025	0.765878719	0.1338278266
3850	0.1570270567	0.3780633375	0.2752784726	0.7660573798	0.1338278266
3855	0.1569989389	0.378297138	0.2752263632	0.7664950986	0.1338278266
3860	0.1569721872	0.3784385671	0.2756650547	0.7666618487	0.1339779016
3865	0.1569514552	0.3784073527	0.2751939859	0.7664742549	0.1339278766
3870	0.1569292836	0.3784063718	0.2751689734	0.7667035362	0.1340279267
3875	0.1569049615	0.3781634566	0.2757555166	0.7665159424	0.1339779016
3880	0.1568765114	0.3781992314	0.2757380079	0.7669602933	0.1340779517
3885	0.1568556606	0.3783502858	0.2754324384	0.7671826267	0.1340279267
3890	0.1568333611	0.3786372824	0.2755123395	0.7668737602	0.1341279767
3895	0.156810364	0.3785850485	0.2755932133	0.7669196164	0.1341279767
3900	0.1567868732	0.3786009305	0.2758620977	0.7668028914	0.1340779517
3905	0.1567647846	0.3787789253	0.2756832583	0.7674996684	0.1342780517
3910	0.15674642	0.3786248808	0.2756568562	0.7677899921	0.1342780517
3915	0.1567204263	0.3786890002	0.2762407593	0.7673850277	0.1342780517
3920	0.1567001679	0.3786863323	0.2764561447	0.7669800633	0.1341780017
3925	0.1566768405	0.378926277	0.2766303985	0.7673224965	0.1343781017
3930	0.1566577132	0.3788810521	0.2765969096	0.7677512823	0.1343781017
3935	0.1566334144	0.3788329312	0.2765182591	0.7673723049	0.1344281268
3940	0.1566147808	0.3791301966	0.2767011283	0.7672472424	0.1343781017
3945	0.1565918579	0.3790978995	0.2767435106	0.7674796818	0.1342780517
3950	0.1565657077	0.3789599461	0.2763472014	0.7676464319	0.1342780517
3955	0.1565435796	0.3790811088	0.2760663665	0.7680091132	0.1343280767
3960	0.1565206627	0.3791550936	0.2759581179	0.7684021669	0.1345281768
3965	0.1565003293	0.3791584455	0.2763937524	0.768237402	0.1346282268
3970	0.156481639	0.3792298057	0.2766359569	0.7689657604	0.1348783519
3975	0.15646302	0.3794078003	0.2768218832	0.7690282916	0.1349283769
3980	0.1564419503	0.3795682097	0.2767753321	0.7690977708	0.1349784019
3985	0.1564195263	0.3795847553	0.2769078984	0.7688476458	0.1349784019
3990	0.1563942647	0.379567236	0.2766561058	0.7689171249	0.1349283769
3995	0.1563728171	0.3796066906	0.2768831638	0.7688065538	0.1349784019
3999	0.1563528086	0.3795278019	0.2770030849	0.7685437059	0.1348283269
